query,no,token,pos
전주 여행,119,마을,NNG
전주 여행,119,에서,JKB
전주 여행,119,아침,NNG
전주 여행,119,11,SN
전주 여행,119,시각,NNG
전주 여행,119,인데,VCP+EC
전주 여행,119,아침,NNG
전주 여행,119,식사,NNG
전주 여행,119,가능,NNG
전주 여행,119,식당,NNG
전주 여행,120,전동성당,NNP
전주 여행,120,입장,NNG
전주 여행,120,시간,NNG
전주 여행,120,오늘,NNG
전주 여행,120,소개,NNG
전주 여행,120,한옥마을,NNP
전주 여행,120,빼놓,VV
전주 여행,120,명소,NNG
전주 여행,120,전동성당,NNP
전주 여행,120,입니다,VCP+EF
전주 여행,120,너무,MAG
전주 여행,120,아름다운,VA+ETM
전주 여행,120,모습,NNG
전주 여행,120,구요,EF
전주 여행,120,288,SN
전주 여행,120,지정,NNG
전주 여행,120,다고,EC
전주 여행,120,합니다,VV+EF
전주 여행,120,그리고,MAJ
전주 여행,120,입장,NNG
전주 여행,120,시간,NNG
전주 여행,120,다녀와야,VV+EC
전주 여행,121,한잔,NNG
전주 여행,121,분위기,NNG
전주 여행,121,구일집,NNP
전주 여행,121,맛집,NNG
전주 여행,121,한옥,NNG
전주 여행,121,한잔,NNG
전주 여행,121,분위기,NNG
전주 여행,121,구일집,NNP
전주 여행,121,Jeonju,SL
전주 여행,121,Hanok,SL
전주 여행,121,Village,SL
전주 여행,121,밥집,NNG
전주 여행,121,술집,NNG
전주 여행,121,일단,MAG
전주 여행,121,맛있,VA
전주 여행,121,으면,EC
전주 여행,121,그걸로,NP+JKB
전주 여행,121,충분,XR
전주 여행,121,한옥마을,NNP
전주 여행,121,맛집,NNG
전주 여행,121,목대,NNG
전주 여행,121,에서,JKB
전주 여행,121,내려와,VV+EC
전주 여행,121,점심,NNG
전주 여행,121,고자,EC
전주 여행,121,이곳저곳,NNG
전주 여행,121,돌아다니,VV
전주 여행,121,발견,NNG
전주 여행,122,풍년제,NNP
전주 여행,122,수제,NNG
전주 여행,122,초코파이,NNP
전주 여행,122,Poongnyun,SL
전주 여행,122,Bakery,SL
전주 여행,122,PNB,SL
전주 여행,122,Bakery,SL
전주 여행,122,Choco,SL
전주 여행,122,Pie,SL
전주 여행,122,에서,JKB
전주 여행,122,봐야,VX+EC
전주 여행,122,초코파이,NNP
전주 여행,122,풍년제,NNP
전주 여행,122,Jeonju,SL
전주 여행,122,Hanok,SL
전주 여행,122,Village,SL
전주 여행,122,PNB,SL
전주 여행,122,Bakery,SL
전주 여행,122,Poongnyun,SL
전주 여행,122,Bakery,SL
전주 여행,122,in,SL
전주 여행,122,Jeonju,SL
전주 여행,122,si,SL
전주 여행,122,우리,NP
전주 여행,122,만든,VV+ETM
전주 여행,122,달달,MAG
전주 여행,122,초코파이,NNP
전주 여행,122,어머,IC
전주 여행,122,이건,NP+JX
전주 여행,122,어야,EC
전주 여행,122,한옥,NNG
전주 여행,122,마을,NNG
전주 여행,122,에서,JKB
전주 여행,122,여럿,NNG
전주 여행,122,보이,VV
전주 여행,123,짜장,MAG
전주 여행,123,맛집,NNG
전주 여행,123,수정관,NNG
전주 여행,123,짜장,MAG
전주 여행,123,강추,NNG
전주 여행,123,먹여,VV+EC
전주 여행,123,줄께,VX+EC
전주 여행,123,중화요리,NNG
전주 여행,123,입니다,VCP+EF
전주 여행,123,인터넷,NNG
전주 여행,123,데프콘,NNP
전주 여행,123,짜장,MAG
전주 여행,123,으로,JKB
전주 여행,123,유명,XR
전주 여행,123,더라고요,EF
전주 여행,123,솔직히,MAG
전주 여행,123,짜장,MAG
전주 여행,123,어디,NP
전주 여행,123,어도,EC
전주 여행,123,배신,NNG
전주 여행,123,없이,MAG
전주 여행,123,맛있,VA
전주 여행,123,습니다,EF
전주 여행,123,여긴,NP+JX
전주 여행,124,171216,SN
전주 여행,124,17,SN
전주 여행,124,국내,NNG
전주 여행,124,171216,SN
전주 여행,124,17,SN
전주 여행,124,네오,NNP
전주 여행,124,2018,SN
전주 여행,124,10,SN
전주 여행,124,11,SN
전주 여행,124,간식,NNG
전주 여행,124,추억,NNG
전주 여행,124,가게,NNG
전주 여행,124,구경,NNG
전주 여행,124,카카오,NNG
전주 여행,124,캐릭터,NNG
전주 여행,124,달고나,NNP
전주 여행,124,불량,NNG
전주 여행,124,식품,NNG
전주 여행,124,가지,VX
전주 여행,124,나왔,VV+EP
전주 여행,124,여기,NP
전주 여행,124,완자,NNG
전주 여행,124,꼬치,NNG
전주 여행,124,체다,NNP
전주 여행,124,치즈,NNG
전주 여행,124,완자,NNG
전주 여행,124,꼬치,NNG
전주 여행,124,사고,NNG
전주 여행,125,알라딘,NNP
전주 여행,125,100,SN
전주 여행,125,자평,NNG
전주 여행,125,레시피,NNG
전주 여행,125,레시피,NNG
전주 여행,125,Happy,SL
전주 여행,125,Travel,SL
전주 여행,125,김주미,NNP
전주 여행,125,지음,NNG
전주 여행,125,즐거운,VA+ETM
전주 여행,125,상상,NNG
전주 여행,125,2013,SN
전주 여행,125,평점,NNG
전주 여행,125,구판,NNG
전주 여행,125,절판,NNG
전주 여행,125,처음,NNG
전주 여행,125,되게,MAG
전주 여행,125,아기자기,MAG
전주 여행,125,해서,VV+EC
전주 여행,125,기대,NNG
전주 여행,125,는데,EC
전주 여행,125,직접,MAG
전주 여행,125,되게,MAG
전주 여행,125,편집,NNG
전주 여행,125,너무,MAG
전주 여행,125,조잡,XR
전주 여행,126,생선,NNG
전주 여행,126,구이,NNG
전주 여행,126,본가,NNG
전주 여행,126,조기,NNG
전주 여행,126,매운탕,NNG
전주 여행,126,겸사겸사,MAG
전주 여행,126,도착,NNG
전주 여행,126,해서,XSV+EC
전주 여행,126,조기,NNG
전주 여행,126,매운탕,NNG
전주 여행,126,너무,MAG
전주 여행,126,어서,EC
전주 여행,126,검색,NNG
전주 여행,126,해서,XSV+EC
전주 여행,126,찾아간,VV+ETM
전주 여행,126,생선,NNG
전주 여행,126,바로,MAG
전주 여행,126,주차장,NNG
전주 여행,126,아주,MAG
전주 여행,126,식사,NNG
전주 여행,126,아니,VCN
전주 여행,126,널널,XR
전주 여행,126,실내,NNG
전주 여행,126,단정,XR
전주 여행,126,깨끗,XR
전주 여행,127,봐야,VX+EC
전주 여행,127,비빔밥,NNG
전주 여행,127,맛집,NNG
전주 여행,127,가족,NNG
전주 여행,127,회관,NNG
전주 여행,127,봐야,VX+EC
전주 여행,127,비빔밥,NNG
전주 여행,127,맛집,NNG
전주 여행,127,가족,NNG
전주 여행,127,회관,NNG
전주 여행,127,상담,NNG
전주 여행,127,다가,EC
전주 여행,127,계신,VV+ETM
전주 여행,127,팀원,NNG
전주 여행,127,합류,NNG
전주 여행,127,해서,XSV+EC
전주 여행,127,저녁,NNG
전주 여행,127,으러,EC
전주 여행,127,비빔밥,NNG
전주 여행,127,는데,EC
전주 여행,127,맛집,NNG
전주 여행,127,추천,NNG
전주 여행,127,셔서,EP+EC
전주 여행,127,고고씽,NNP
전주 여행,128,2020,SN
전주 여행,128,08,SN
전주 여행,128,22,SN
전주 여행,128,23,SN
전주 여행,128,다녀왔,VV+EP
전주 여행,128,마이산,NNP
전주 여행,128,휴게소,NNG
전주 여행,128,에서,JKB
전주 여행,128,마이산,NNP
전주 여행,128,배경,NNG
전주 여행,128,으로,JKB
전주 여행,128,덕진,NNP
전주 여행,128,공원,NNG
전주 여행,128,에서,JKB
전주 여행,128,연꽃,NNG
전주 여행,128,텐데,NNB+VCP+EC
전주 여행,128,연꽃,NNG
전주 여행,128,다져서,VV+EC
전주 여행,128,아쉬웠,VV+EP
전주 여행,128,약한,VA+ETM
전주 여행,128,영화,NNG
전주 여행,128,호텔,NNG
전주 여행,128,체크인,NNG
전주 여행,128,맛집,NNG
전주 여행,128,한국,NNP
전주 여행,128,에서,JKB
전주 여행,129,브런치,NNP
전주 여행,129,찾아간,VV+ETM
전주 여행,129,예쁜,VA+ETM
전주 여행,129,카페,NNG
전주 여행,129,투리,NNG
전주 여행,129,스타,NNG
전주 여행,129,turista,SL
전주 여행,129,마지막,NNG
전주 여행,129,오전,NNG
전주 여행,129,부터,JX
전주 여행,129,브런치,NNP
전주 여행,129,너무,MAG
전주 여행,129,아쉽,VA
전주 여행,129,브런치,NNP
전주 여행,129,카페,NNP
전주 여행,129,거의,MAG
전주 여행,129,으나,EC
전주 여행,129,폭풍,NNG
전주 여행,129,검색,NNG
전주 여행,129,으로,JKB
전주 여행,129,찾아낸,VV+ETM
전주 여행,129,브런치,NNP
전주 여행,129,카페,NNG
전주 여행,129,투리,NNG
전주 여행,129,스타,NNG
전주 여행,129,한옥,NNG
전주 여행,129,마을,NNG
전주 여행,129,근처,NNG
전주 여행,129,호텔,NNG
전주 여행,129,아래,NNG
전주 여행,129,한적,XR
전주 여행,129,카페,NNG
전주 여행,130,맛집,NNG
전주 여행,130,전북,NNP
전주 여행,130,도청,NNG
전주 여행,130,연남,NNG
전주 여행,130,갈비,NNG
전주 여행,130,추천,NNG
전주 여행,130,맛집,NNG
전주 여행,130,굉장히,MAG
전주 여행,130,은데,EC
전주 여행,130,면서,EC
전주 여행,130,연남,NNG
전주 여행,130,갈비,NNG
전주 여행,130,으러,EC
전주 여행,130,전북,NNP
전주 여행,130,도청,NNG
전주 여행,130,근처,NNG
전주 여행,130,처럼,JKB
전주 여행,130,쌓인,VV+ETM
전주 여행,130,갈비,NNG
전주 여행,130,태극기,NNG
전주 여행,130,꽂혀,VV+EC
전주 여행,130,너무,MAG
전주 여행,130,귀엽,VA
전주 여행,130,갈비,NNG
전주 여행,130,올라가,VV+EC
전주 여행,130,는데,EC
전주 여행,130,너무,MAG
전주 여행,130,부드럽,VA
전주 여행,131,한옥마을,NNP
전주 여행,131,에서,JKB
전주 여행,131,들려,VV+EC
전주 여행,131,아야,EC
전주 여행,131,산책,NNG
전주 여행,131,코스,NNG
전주 여행,131,일차,NNG
전주 여행,131,다가,EC
전주 여행,131,팔자,NNG
전주 여행,131,보너스,NNG
전주 여행,131,시간,NNG
전주 여행,131,이투,NNG
전주 여행,131,케이,NNG
전주 여행,131,에게,JKB
전주 여행,131,주어지,VV
전주 여행,131,이투,NNG
전주 여행,131,케이,NNG
전주 여행,131,에게,JKB
전주 여행,131,주어진,VV+ETM
전주 여행,131,시간,NNG
전주 여행,131,달랑,MAG
전주 여행,131,시간,NNG
전주 여행,131,30,SN
전주 여행,131,산책,NNG
전주 여행,131,시간,NNG
전주 여행,131,투자,NNG
전주 여행,131,백화점,NNG
전주 여행,131,부근,NNG
전주 여행,131,에서,JKB
전주 여행,131,으로,JKB
전주 여행,132,친구,NNG
전주 여행,132,와서,VV+EC
전주 여행,132,한옥마을,NNP
전주 여행,132,텐가,NNB+VCP+EC
전주 여행,132,한옥,NNP
전주 여행,132,일바,NNP
전주 여행,132,새로운,VA+ETM
전주 여행,132,길거리,NNG
전주 여행,132,한옥,NNP
전주 여행,132,레일바이크,NNP
전주 여행,132,사랑,NNG
전주 여행,132,연인,NNG
전주 여행,132,한옥,NNG
전주 여행,132,마을,NNG
전주 여행,132,에서,JKB
전주 여행,132,한복,NNG
전주 여행,132,데이트,NNG
전주 여행,132,즐기,VV
전주 여행,132,다시,MAG
전주 여행,132,아중역,NNP
전주 여행,132,에서,JKB
전주 여행,132,한옥,NNP
전주 여행,132,레일바이크,NNP
전주 여행,132,같이,MAG
전주 여행,132,본다면,VX+EC
전주 여행,132,영원,NNG
전주 여행,132,추억,NNG
전주 여행,132,대한,VV+ETM
전주 여행,133,마전,NNG
전주 여행,133,고분군,NNP
전주 여행,133,서부,NNG
전주 여행,133,신시가지,NNG
전주 여행,133,문학,NNG
전주 여행,133,문화,NNG
전주 여행,133,공간,NNG
전주 여행,133,으로,JKB
전주 여행,133,조성,NNG
전주 여행,133,고분군,NNP
전주 여행,133,모여,VV+EC
전주 여행,133,에서,JKB
전주 여행,133,들려,VV+EC
전주 여행,133,봐야,VX+EC
전주 여행,133,공원,NNG
전주 여행,133,으로,JKB
전주 여행,133,오르,VV
전주 여행,133,오른쪽,NNG
전주 여행,133,계단,NNG
전주 여행,133,으로,JKB
전주 여행,133,입구,NNG
전주 여행,133,바로,MAG
전주 여행,133,이씨,IC
전주 여행,133,조선,NNP
전주 여행,133,이씨,IC
전주 여행,133,문종,NNG
전주 여행,134,알라딘,NNP
전주 여행,134,100,SN
전주 여행,134,자평,NNG
전주 여행,134,레시피,NNG
전주 여행,134,레시피,NNG
전주 여행,134,Happy,SL
전주 여행,134,Travel,SL
전주 여행,134,김주미,NNP
전주 여행,134,지음,NNG
전주 여행,134,즐거운,VA+ETM
전주 여행,134,상상,NNG
전주 여행,134,2013,SN
전주 여행,134,평점,NNG
전주 여행,134,구판,NNG
전주 여행,134,절판,NNG
전주 여행,134,다녀오,VV
전주 여행,134,구입,NNG
전주 여행,134,편집,NNG
전주 여행,134,깔끔,XR
전주 여행,135,일제,NNG
전주 여행,135,강점기,NNG
전주 여행,135,아픈,VA+ETM
전주 여행,135,역사,NNG
전주 여행,135,흔적,NNG
전주 여행,135,역사,NNG
전주 여행,135,공원,NNG
전주 여행,135,다가,EC
전주 여행,135,공원,NNG
전주 여행,135,완산,NNP
전주 여행,135,오래,NNG
전주 여행,135,역사,NNG
전주 여행,135,공원,NNG
전주 여행,135,그러나,MAJ
전주 여행,135,슬픈,VA+ETM
전주 여행,135,아픈,VA+ETM
전주 여행,135,역사,NNG
전주 여행,135,지니,VV
전주 여행,135,공원,NNG
전주 여행,135,우뚝,MAG
전주 여행,135,다가산,NNG
전주 여행,135,정상,NNG
전주 여행,135,훤히,MAG
전주 여행,135,내려다,VV+EC
전주 여행,135,보이,VV
전주 여행,135,명단,NNG
전주 여행,135,명당,NNG
전주 여행,136,후백제,NNG
전주 여행,136,견훤,NNP
전주 여행,136,숨결,NNG
전주 여행,136,느낄,VV+ETM
전주 여행,136,승암,NNG
전주 여행,136,조선,NNP
전주 여행,136,왕조,NNG
전주 여행,136,본향,NNG
전주 여행,136,후백제,NNG
전주 여행,136,도읍지,NNG
전주 여행,136,후백제,NNG
전주 여행,136,견훤,NNP
전주 여행,136,숨결,NNG
전주 여행,136,느낄,VV+ETM
전주 여행,136,동고,NNG
전주 여행,136,동고,NNG
전주 여행,136,완산,NNP
전주 여행,136,그립,NNG
전주 여행,136,군아,NNG
전주 여행,136,유언,NNG
전주 여행,136,남기,VV
전주 여행,136,다는,ETM
전주 여행,136,견훤,NNP
전주 여행,136,도읍,NNG
전주 여행,136,정하,VV
전주 여행,136,사고사,NNG
전주 여행,137,아중,NNG
전주 여행,137,호숫가,NNG
전주 여행,137,소공원,NNG
전주 여행,137,호동,NNG
전주 여행,137,어린이,NNG
전주 여행,137,공원,NNG
전주 여행,137,호동,NNG
전주 여행,137,시민,NNG
전주 여행,137,누구,NP
전주 여행,137,이름,NNG
전주 여행,137,예전,NNG
전주 여행,137,쓰래,NNG
전주 여행,137,매립장,NNG
전주 여행,137,지금,MAG
전주 여행,137,호공,NNP
전주 여행,137,들렸,VV+EP
전주 여행,137,다가,EC
전주 여행,137,오후,NNG
전주 여행,137,시간,NNG
전주 여행,137,시간,NNG
전주 여행,137,들려,VV+EC
전주 여행,137,아중,NNG
전주 여행,137,호수,NNG
전주 여행,137,중리,NNG
전주 여행,137,레일바이크,NNP
전주 여행,137,그리고,MAJ
전주 여행,138,조선,NNP
전주 여행,138,시대,NNG
전주 여행,138,별장,NNG
전주 여행,138,한옥마을,NNP
전주 여행,138,임실,NNP
전주 여행,138,슬치,NNP
전주 여행,138,고개,NNG
전주 여행,138,에서,JKB
전주 여행,138,발원,NNG
전주 여행,138,당과,NNG
전주 여행,138,만나,VV+EC
전주 여행,138,아름다운,VA+ETM
전주 여행,138,경관,NNG
전주 여행,138,만들,VV
전주 여행,138,하나,NR
전주 여행,138,조선,NNP
전주 여행,138,개국,NNG
전주 여행,138,도운,VV+ETM
전주 여행,138,공신,NNG
전주 여행,138,집현전,NNG
전주 여행,138,직제학,NNG
전주 여행,138,지낸,VV+ETM
전주 여행,138,월당,NNG
전주 여행,138,선생,NNG
전주 여행,138,태조,NNG
전주 여행,139,완산,NNP
전주 여행,139,칠봉,NNG
전주 여행,139,도심,NNG
전주 여행,139,하늘,NNG
전주 여행,139,정원,NNG
전주 여행,139,완산,NNP
전주 여행,139,공원,NNG
전주 여행,139,완산,NNP
전주 여행,139,공원,NNG
전주 여행,139,완산,NNP
전주 여행,139,공원,NNG
전주 여행,139,꽃동산,NNG
전주 여행,139,완산,NNP
전주 여행,139,칠봉,NNG
전주 여행,139,도심,NNG
전주 여행,139,공원,NNG
전주 여행,139,후백제,NNG
전주 여행,139,도읍지,NNG
전주 여행,139,조선,NNP
전주 여행,139,왕조,NNG
전주 여행,139,본향,NNG
전주 여행,139,대표,NNG
전주 여행,139,완산,NNP
전주 여행,139,칠봉,NNG
전주 여행,139,완산,NNP
전주 여행,139,고원,NNP
전주 여행,139,꽃동산,NNG
전주 여행,139,시립,NNG
전주 여행,139,도서관,NNG
전주 여행,139,에서,JKB
전주 여행,139,하늘,NNG
전주 여행,140,180812,SN
전주 여행,140,아이,NNG
전주 여행,140,한옥,NNG
전주 여행,140,마을,NNG
전주 여행,140,으로,JKB
전주 여행,140,산책,NNG
전주 여행,140,군것질,NNG
전주 여행,140,함께,MAG
전주 여행,140,개인,NNG
전주 여행,140,으로,JKB
전주 여행,140,가장,MAG
전주 여행,140,만족,NNG
전주 여행,140,스러웠,XSA+EP
전주 여행,140,마약,NNG
전주 여행,140,육전,NNG
전주 여행,140,추억,NNG
전주 여행,140,남겨줄,VV+EC+VX+ETM
전주 여행,140,사진,NNG
전주 여행,140,조미료,NNG
전주 여행,140,위해,VV+EC
전주 여행,140,한복,NNG
전주 여행,140,대여,NNG
전주 여행,140,헤어,NNG
전주 여행,140,사진,NNG
전주 여행,140,세트,NNG
전주 여행,140,라고,VCP+EC
전주 여행,140,가족,NNG
전주 여행,140,한복,NNG
전주 여행,140,체험,NNG
전주 여행,140,시작,NNG
전주 여행,140,사진관,NNG
전주 여행,140,에서,JKB
전주 여행,140,사진,NNG
전주 여행,140,촬영,NNG
전주 여행,140,마을,NNG
전주 여행,140,투어,NNG
전주 여행,141,연꽃,NNG
전주 여행,141,대한민국,NNP
전주 여행,141,연꽃,NNG
전주 여행,141,대표,NNG
전주 여행,141,관광지,NNG
전주 여행,141,덕진,NNP
전주 여행,141,공원,NNG
전주 여행,141,진연,NNG
전주 여행,141,201,SN
전주 여행,141,덕진,NNP
전주 여행,141,공원,NNG
전주 여행,141,코스,NNG
전주 여행,141,에서,JKB
전주 여행,141,빠트릴,VV+ETM
전주 여행,141,필수,NNG
전주 여행,141,코스,NNG
전주 여행,141,덕진,NNP
전주 여행,141,연못,NNG
전주 여행,141,연꽃,NNG
전주 여행,141,덕진,NNP
전주 여행,141,호수,NNG
전주 여행,141,가운데,NNG
전주 여행,141,가로지르,VV
전주 여행,141,현수교,NNG
전주 여행,141,연지,NNG
전주 여행,141,교등,NNG
전주 여행,141,주변,NNG
전주 여행,141,경관,NNG
전주 여행,141,무척,MAG
전주 여행,141,아름다워,VA+EC
전주 여행,141,사진,NNG
전주 여행,141,으면,EC
전주 여행,141,무척,MAG
전주 여행,141,아름답,VA
전주 여행,141,연꽃,NNG
전주 여행,142,조선왕조실록,NNP
전주 여행,142,피난,NNG
전주 여행,142,수난사,NNG
전주 여행,142,사고,NNG
전주 여행,142,사고,NNG
전주 여행,142,국보,NNG
전주 여행,142,151,SN
전주 여행,142,조선왕조실록,NNP
전주 여행,142,전하,VV
전주 여행,142,보관,NNG
전주 여행,142,위해,VV+EC
전주 여행,142,만들,VV
전주 여행,142,경기,NNG
전주 여행,142,전안,NNG
